time,open,high,low,close,tick_volume,spread,real_volume
2023-10-06 16:00:00,1.04963,1.06002,1.04884,1.05791,39457,0,0
2023-10-06 20:00:00,1.05792,1.05998,1.05773,1.05852,6777,0,0
2023-10-09 00:00:00,1.05491,1.05744,1.05487,1.05735,8019,0,0
2023-10-09 04:00:00,1.05735,1.05741,1.05479,1.05502,6570,0,0
2023-10-09 08:00:00,1.05502,1.05587,1.05196,1.05417,17069,0,0
2023-10-09 12:00:00,1.05417,1.05453,1.05224,1.05332,14931,0,0
2023-10-09 16:00:00,1.05332,1.05577,1.05327,1.05356,25108,0,0
2023-10-09 20:00:00,1.05356,1.05722,1.05352,1.05657,6481,0,0
2023-10-10 00:00:00,1.05605,1.05836,1.05558,1.05727,6349,0,0
2023-10-10 04:00:00,1.05727,1.05807,1.05606,1.05616,8496,0,0
2023-10-10 08:00:00,1.05616,1.06097,1.05545,1.06045,21790,0,0
2023-10-10 12:00:00,1.06043,1.06112,1.05719,1.05935,21545,0,0
2023-10-10 16:00:00,1.05932,1.06199,1.05848,1.06172,20539,0,0
2023-10-10 20:00:00,1.06172,1.06186,1.05923,1.06052,10493,0,0
2023-10-11 00:00:00,1.05952,1.06143,1.05942,1.06106,3709,0,0
2023-10-11 04:00:00,1.06106,1.06123,1.06012,1.06029,5448,0,0
2023-10-11 08:00:00,1.06029,1.06284,1.05934,1.06086,19778,0,0
2023-10-11 12:00:00,1.06085,1.06148,1.05809,1.06145,23497,0,0
2023-10-11 16:00:00,1.06145,1.06348,1.05995,1.06073,26299,0,0
2023-10-11 20:00:00,1.06073,1.06202,1.0585,1.06182,11318,0,0
2023-10-12 00:00:00,1.06198,1.06278,1.0603,1.06224,4100,0,0
2023-10-12 04:00:00,1.06224,1.06319,1.06202,1.06309,5677,0,0
2023-10-12 08:00:00,1.06309,1.06398,1.06194,1.06265,12560,0,0
2023-10-12 12:00:00,1.06264,1.06279,1.05719,1.05819,22991,0,0
2023-10-12 16:00:00,1.05819,1.05863,1.05445,1.05486,32987,0,0
2023-10-12 20:00:00,1.05486,1.05492,1.05258,1.05272,14163,0,0
2023-10-13 00:00:00,1.0528,1.05395,1.05249,1.05389,4099,0,0
2023-10-13 04:00:00,1.05389,1.05501,1.05375,1.05498,6438,0,0
2023-10-13 08:00:00,1.05499,1.05586,1.05316,1.05539,15988,0,0
2023-10-13 12:00:00,1.05539,1.0555,1.05141,1.05377,20348,0,0
2023-10-13 16:00:00,1.05377,1.05413,1.04954,1.05092,24924,0,0
2023-10-13 20:00:00,1.05092,1.05159,1.05011,1.0507,7222,0,0
2023-10-16 00:00:00,1.05084,1.05251,1.05023,1.05173,5495,0,0
2023-10-16 04:00:00,1.05175,1.05268,1.05175,1.05258,4684,0,0
2023-10-16 08:00:00,1.05259,1.05428,1.05227,1.05406,14486,1,0
2023-10-16 12:00:00,1.05404,1.05459,1.0526,1.05416,14009,1,0
2023-10-16 16:00:00,1.05417,1.05554,1.05255,1.05472,18282,2,0
2023-10-16 20:00:00,1.05472,1.05627,1.05436,1.05592,6492,1,0
2023-10-17 00:00:00,1.05599,1.05618,1.05527,1.05554,4538,1,0
2023-10-17 04:00:00,1.05555,1.05557,1.05454,1.05473,5538,1,0
2023-10-17 08:00:00,1.05473,1.05547,1.05327,1.05356,11976,0,0
2023-10-17 12:00:00,1.05362,1.05791,1.05359,1.05472,19676,1,0
2023-10-17 16:00:00,1.05471,1.05947,1.05397,1.05793,24383,2,0
2023-10-17 20:00:00,1.05794,1.0581,1.05639,1.05769,7410,0,0
2023-10-18 00:00:00,1.05765,1.05771,1.05602,1.05642,4223,2,0
2023-10-18 04:00:00,1.05642,1.05787,1.05612,1.05755,5835,1,0
2023-10-18 08:00:00,1.05755,1.0594,1.05703,1.0582799999999999,13262,1,0
2023-10-18 12:00:00,1.0582799999999999,1.05865,1.05491,1.05568,14498,2,0
2023-10-18 16:00:00,1.05569,1.0564,1.05229,1.05367,21955,2,0
2023-10-18 20:00:00,1.05367,1.05537,1.05315,1.05354,10193,0,0
2023-10-19 00:00:00,1.05363,1.05397,1.05321,1.05387,4162,0,0
2023-10-19 04:00:00,1.05386,1.05418,1.05304,1.05335,6367,0,0
2023-10-19 08:00:00,1.05335,1.0548,1.05281,1.05355,13268,0,0
2023-10-19 12:00:00,1.05355,1.05796,1.05349,1.05761,15869,1,0
2023-10-19 16:00:00,1.05762,1.06164,1.05557,1.05962,38725,4,0
2023-10-19 20:00:00,1.05962,1.06064,1.05779,1.05814,18416,4,0
2023-10-20 00:00:00,1.05795,1.05861,1.05734,1.05758,4657,1,0
2023-10-20 04:00:00,1.05757,1.05796,1.0568,1.05751,6173,0,0
2023-10-20 08:00:00,1.05751,1.0594999999999999,1.05647,1.05876,13710,0,0
2023-10-20 12:00:00,1.05876,1.05987,1.05649,1.05833,13203,5,0
2023-10-20 16:00:00,1.05834,1.06005,1.05719,1.05891,19470,5,0
2023-10-20 20:00:00,1.05892,1.06033,1.0586,1.05931,8486,1,0
2023-10-23 00:00:00,1.05918,1.05969,1.05838,1.05869,4504,0,0
2023-10-23 04:00:00,1.05868,1.05871,1.05731,1.05762,4854,0,0
2023-10-23 08:00:00,1.05761,1.06105,1.05714,1.06025,13814,1,0
2023-10-23 12:00:00,1.06025,1.06187,1.0590600000000001,1.06097,14881,0,0
2023-10-23 16:00:00,1.06096,1.06647,1.05909,1.06646,19811,2,0
2023-10-23 20:00:00,1.06645,1.06778,1.06596,1.06693,9716,1,0
2023-10-24 00:00:00,1.06686,1.06734,1.06609,1.06721,4693,1,0
2023-10-24 04:00:00,1.06721,1.06868,1.06677,1.06789,6270,0,0
2023-10-24 08:00:00,1.06789,1.06947,1.06439,1.06501,17555,0,0
2023-10-24 12:00:00,1.06497,1.0651,1.06122,1.06158,14720,0,0
2023-10-24 16:00:00,1.06157,1.06243,1.05829,1.05866,24104,0,0
2023-10-24 20:00:00,1.05867,1.05941,1.05844,1.05886,7136,0,0
2023-10-25 00:00:00,1.05895,1.05986,1.05833,1.05924,5438,0,0
2023-10-25 04:00:00,1.05924,1.06063,1.05915,1.0606,7197,0,0
2023-10-25 08:00:00,1.06061,1.06065,1.05782,1.05851,11099,0,0
2023-10-25 12:00:00,1.0585,1.0585,1.05658,1.05748,12773,1,0
2023-10-25 16:00:00,1.05749,1.05955,1.05667,1.05744,23472,1,0
2023-10-25 20:00:00,1.05744,1.05764,1.05653,1.05664,10265,0,0
2023-10-26 00:00:00,1.05668,1.0569,1.05575,1.05595,4294,0,0
2023-10-26 04:00:00,1.05594,1.05612,1.05412,1.05454,6780,0,0
2023-10-26 08:00:00,1.05454,1.05523,1.05328,1.05452,13164,1,0
2023-10-26 12:00:00,1.05452,1.05587,1.05218,1.05586,18964,0,0
2023-10-26 16:00:00,1.05599,1.05603,1.05249,1.05283,22171,2,0
2023-10-26 20:00:00,1.05285,1.05645,1.05281,1.05615,9722,2,0
2023-10-27 00:00:00,1.05564,1.05656,1.05528,1.05577,4275,0,0
2023-10-27 04:00:00,1.05576,1.05676,1.05522,1.0567,4514,0,0
2023-10-27 08:00:00,1.0567,1.05698,1.0552,1.05619,9416,0,0
2023-10-27 12:00:00,1.05619,1.05693,1.05353,1.05559,12422,0,0
2023-10-27 16:00:00,1.05559,1.05969,1.05554,1.0582799999999999,23151,2,0
2023-10-27 20:00:00,1.05829,1.0583,1.05573,1.0564,11756,0,0
2023-10-30 00:00:00,1.05647,1.05668,1.0555,1.05636,5131,0,0
2023-10-30 04:00:00,1.05635,1.05656,1.05582,1.05614,3276,0,0
2023-10-30 08:00:00,1.05615,1.0586,1.0547,1.05823,11226,0,0
2023-10-30 12:00:00,1.05823,1.06148,1.05733,1.06093,15355,0,0
2023-10-30 16:00:00,1.06094,1.0625,1.05908,1.06113,15909,0,0
2023-10-30 20:00:00,1.06114,1.06215,1.06101,1.0614,4522,0,0
2023-10-31 00:00:00,1.0614,1.0617,1.06031,1.06095,5038,1,0
2023-10-31 04:00:00,1.06096,1.06111,1.05904,1.05985,7125,0,0
2023-10-31 08:00:00,1.05985,1.06749,1.05941,1.06684,15562,0,0
2023-10-31 12:00:00,1.06684,1.06704,1.06012,1.06039,23250,2,0
2023-10-31 16:00:00,1.06038,1.06156,1.05575,1.05749,27169,2,0
2023-10-31 20:00:00,1.05749,1.05855,1.05704,1.05752,6260,1,0
2023-11-01 00:00:00,1.05769,1.05804,1.0567,1.05689,5447,0,0
2023-11-01 04:00:00,1.05688,1.05737,1.05651,1.05678,6010,0,0
2023-11-01 08:00:00,1.05678,1.05775,1.05453,1.05491,11271,1,0
2023-11-01 12:00:00,1.05491,1.05574,1.05215,1.05309,19348,0,0
2023-11-01 16:00:00,1.05322,1.05708,1.05274,1.05336,23466,1,0
2023-11-01 20:00:00,1.05337,1.05757,1.05166,1.05687,30573,1,0
2023-11-02 00:00:00,1.05683,1.06019,1.05683,1.05976,7298,3,0
2023-11-02 04:00:00,1.05975,1.0602,1.05932,1.05971,4840,0,0
2023-11-02 08:00:00,1.0597,1.06246,1.05911,1.06236,14904,1,0
2023-11-02 12:00:00,1.06237,1.06675,1.06209,1.06477,23084,1,0
2023-11-02 16:00:00,1.06476,1.06479,1.06104,1.06282,17125,0,0
2023-11-02 20:00:00,1.06281,1.06322,1.06141,1.062,6724,0,0
2023-11-03 00:00:00,1.062,1.06224,1.06145,1.06219,3700,0,0
2023-11-03 04:00:00,1.06218,1.06314,1.06211,1.06297,3648,0,0
2023-11-03 08:00:00,1.06297,1.06483,1.06197,1.06479,11050,1,0
2023-11-03 12:00:00,1.06478,1.07244,1.06406,1.07148,29476,1,0
2023-11-03 16:00:00,1.07161,1.07466,1.06934,1.07365,26434,2,0
2023-11-03 20:00:00,1.07365,1.07397,1.07223,1.07292,4716,0,0
2023-11-06 00:00:00,1.07215,1.07332,1.07166,1.07282,4745,0,0
2023-11-06 04:00:00,1.07283,1.07387,1.07262,1.0735999999999999,4305,0,0
2023-11-06 08:00:00,1.07354,1.07561,1.07315,1.07471,10718,1,0
2023-11-06 12:00:00,1.07471,1.07557,1.07351,1.07373,8111,0,0
2023-11-06 16:00:00,1.07373,1.07491,1.0726,1.07355,9602,0,0
2023-11-06 20:00:00,1.07354,1.07368,1.07157,1.07168,4940,0,0
2023-11-07 00:00:00,1.07172,1.07221,1.07078,1.07102,2698,0,0
2023-11-07 04:00:00,1.07102,1.07136,1.07049,1.07103,3398,0,0
2023-11-07 08:00:00,1.07104,1.07115,1.06829,1.06836,8468,0,0
2023-11-07 12:00:00,1.06834,1.06973,1.0665499999999999,1.0676,10183,1,0
2023-11-07 16:00:00,1.06762,1.06926,1.0664,1.06771,13545,2,0
2023-11-07 20:00:00,1.06772,1.07046,1.06759,1.06993,6404,0,0
2023-11-08 00:00:00,1.06992,1.07004,1.06863,1.06916,2512,0,0
2023-11-08 04:00:00,1.06917,1.0699,1.06852,1.0686,3032,0,0
2023-11-08 08:00:00,1.0686,1.06879,1.06602,1.06651,8357,0,0
2023-11-08 12:00:00,1.0665,1.0677699999999999,1.06593,1.06692,8524,0,0
2023-11-08 16:00:00,1.06692,1.07159,1.06689,1.07077,13733,1,0
2023-11-08 20:00:00,1.07077,1.0714,1.06997,1.07083,5858,0,0
2023-11-09 00:00:00,1.0706,1.07144,1.07023,1.07118,2577,0,0
2023-11-09 04:00:00,1.07116,1.07156,1.0702099999999999,1.07026,2194,0,0
2023-11-09 08:00:00,1.07025,1.07097,1.06935,1.06975,6869,0,0
2023-11-09 12:00:00,1.06976,1.07087,1.06802,1.07073,8949,0,0
2023-11-09 16:00:00,1.07074,1.07253,1.06998,1.07046,13111,1,0
2023-11-09 20:00:00,1.07046,1.07055,1.06599,1.06674,19355,2,0
2023-11-10 00:00:00,1.06674,1.06748,1.0661100000000001,1.06717,2857,0,0
2023-11-10 04:00:00,1.06717,1.06742,1.06658,1.0669,2229,0,0
2023-11-10 08:00:00,1.0669,1.06799,1.0656,1.06771,7636,1,0
2023-11-10 12:00:00,1.06772,1.06926,1.06692,1.06886,12076,0,0
2023-11-10 16:00:00,1.06887,1.06895,1.06624,1.06791,20182,2,0
2023-11-10 20:00:00,1.06791,1.06874,1.06729,1.06845,7664,1,0
2023-11-13 00:00:00,1.06751,1.06904,1.06751,1.06865,5580,1,0
2023-11-13 04:00:00,1.06865,1.06888,1.06813,1.06857,2844,0,0
2023-11-13 08:00:00,1.06856,1.07013,1.06836,1.06896,8403,0,0
2023-11-13 12:00:00,1.06895,1.06995,1.06648,1.06725,9911,0,0
2023-11-13 16:00:00,1.06726,1.0706,1.06679,1.06957,14911,1,0
2023-11-13 20:00:00,1.06956,1.07058,1.0689899999999999,1.06981,5905,1,0
2023-11-14 00:00:00,1.06916,1.07022,1.06916,1.06986,3753,0,0
2023-11-14 04:00:00,1.06984,1.07019,1.06928,1.06956,2682,0,0
2023-11-14 08:00:00,1.06956,1.07176,1.06942,1.07157,9204,0,0
2023-11-14 12:00:00,1.07157,1.08,1.07147,1.07892,21266,0,0
2023-11-14 16:00:00,1.07892,1.08735,1.07886,1.08728,35384,2,0
2023-11-14 20:00:00,1.08728,1.08872,1.08676,1.08782,7439,1,0
2023-11-15 00:00:00,1.08784,1.08827,1.08655,1.08718,5016,0,0
2023-11-15 04:00:00,1.08719,1.08836,1.08706,1.0872600000000001,4561,0,0
2023-11-15 08:00:00,1.08728,1.08792,1.08438,1.0852,15366,0,0
2023-11-15 12:00:00,1.08519,1.08855,1.08398,1.08588,17627,0,0
2023-11-15 16:00:00,1.08589,1.08687,1.08314,1.08539,24735,2,0
2023-11-15 20:00:00,1.08539,1.08544,1.0841,1.08461,6246,0,0
2023-11-16 00:00:00,1.08462,1.08556,1.08417,1.08437,5331,0,0
2023-11-16 04:00:00,1.08437,1.08438,1.08299,1.08379,4719,0,0
2023-11-16 08:00:00,1.08376,1.08607,1.08338,1.0851,8533,0,0
2023-11-16 12:00:00,1.08509,1.08814,1.0839,1.0881,11512,1,0
2023-11-16 16:00:00,1.08809,1.0895299999999999,1.08463,1.08597,19714,2,0
2023-11-16 20:00:00,1.08598,1.08654,1.08447,1.08513,4719,0,0
2023-11-17 00:00:00,1.08519,1.08568,1.08417,1.08527,3104,0,0
2023-11-17 04:00:00,1.08528,1.08568,1.08478,1.0853,2881,0,0
2023-11-17 08:00:00,1.08532,1.08582,1.08247,1.08528,10628,0,0
2023-11-17 12:00:00,1.08529,1.08774,1.08515,1.0871,12752,2,0
2023-11-17 16:00:00,1.08708,1.08932,1.08585,1.08901,15674,1,0
2023-11-17 20:00:00,1.08901,1.09137,1.08882,1.09128,4465,1,0
2023-11-20 00:00:00,1.09008,1.09125,1.08973,1.09081,3743,1,0
2023-11-20 04:00:00,1.09081,1.09357,1.09079,1.09186,5332,0,0
2023-11-20 08:00:00,1.09189,1.094,1.09129,1.09365,10391,2,0
2023-11-20 12:00:00,1.09368,1.09368,1.09205,1.09264,8599,0,0
2023-11-20 16:00:00,1.09264,1.09514,1.09187,1.09376,11126,0,0
2023-11-20 20:00:00,1.09375,1.09517,1.09368,1.09396,5979,0,0
2023-11-21 00:00:00,1.09398,1.09571,1.09353,1.09522,3961,0,0
2023-11-21 04:00:00,1.09519,1.09649,1.0948,1.0956,4471,0,0
2023-11-21 08:00:00,1.09559,1.09637,1.09425,1.09436,9676,1,0
2023-11-21 12:00:00,1.09436,1.09612,1.09389,1.09448,8804,0,0
2023-11-21 16:00:00,1.09449,1.09592,1.09187,1.09208,15242,2,0
2023-11-21 20:00:00,1.09207,1.09214,1.09,1.09101,7132,0,0
2023-11-22 00:00:00,1.09067,1.09227,1.09053,1.09134,4048,0,0
2023-11-22 04:00:00,1.09133,1.092,1.0905,1.09073,3265,0,0
2023-11-22 08:00:00,1.09073,1.09196,1.08825,1.09024,9274,0,0
2023-11-22 12:00:00,1.09023,1.09175,1.08912,1.08959,13443,1,0
2023-11-22 16:00:00,1.08962,1.08984,1.08522,1.08786,19232,1,0
2023-11-22 20:00:00,1.08783,1.0889199999999999,1.08775,1.08882,3392,0,0
2023-11-23 00:00:00,1.08882,1.08956,1.08809,1.08947,1819,0,0
2023-11-23 04:00:00,1.08947,1.09114,1.08944,1.09103,1959,0,0
2023-11-23 08:00:00,1.09103,1.09304,1.0895299999999999,1.0923,7430,1,0
2023-11-23 12:00:00,1.0923,1.09239,1.08967,1.09015,4835,0,0
2023-11-23 16:00:00,1.09015,1.09104,1.08871,1.09058,4221,1,0
2023-11-23 20:00:00,1.09057,1.09072,1.09018,1.09018,1180,0,0
2023-11-24 00:00:00,1.08996,1.091,1.08994,1.09017,2131,1,0
2023-11-24 04:00:00,1.09016,1.09119,1.08948,1.09116,2188,1,0
2023-11-24 08:00:00,1.09117,1.09206,1.09015,1.09027,4625,2,0
2023-11-24 12:00:00,1.09024,1.0928,1.09018,1.09218,5100,1,0
2023-11-24 16:00:00,1.09218,1.09452,1.09171,1.09405,7403,1,0
2023-11-24 20:00:00,1.09405,1.09485,1.09345,1.09362,5076,0,0
2023-11-27 00:00:00,1.09386,1.09495,1.09266,1.09466,3046,2,0
2023-11-27 04:00:00,1.09466,1.09504,1.0937999999999999,1.09493,2652,0,0
2023-11-27 08:00:00,1.09493,1.0959,1.09392,1.09483,5232,1,0
2023-11-27 12:00:00,1.09482,1.09562,1.09433,1.09437,6411,1,0
2023-11-27 16:00:00,1.09437,1.09448,1.09249,1.09342,9518,2,0
2023-11-27 20:00:00,1.09342,1.09573,1.09322,1.09534,3848,2,0
2023-11-28 00:00:00,1.09535,1.09615,1.09468,1.09576,2771,2,0
2023-11-28 04:00:00,1.09576,1.09625,1.09499,1.09511,2113,1,0
2023-11-28 08:00:00,1.0951,1.09549,1.09343,1.09536,5751,2,0
2023-11-28 12:00:00,1.09537,1.09738,1.09453,1.09721,7007,2,0
2023-11-28 16:00:00,1.09721,1.10087,1.0964,1.09868,14706,2,0
2023-11-28 20:00:00,1.0987,1.09951,1.09732,1.09922,5816,2,0
2023-11-29 00:00:00,1.09903,1.10169,1.09866,1.10058,3922,1,0
2023-11-29 04:00:00,1.10058,1.10082,1.09967,1.10019,2964,0,0
2023-11-29 08:00:00,1.10019,1.10044,1.09717,1.09743,7810,1,0
2023-11-29 12:00:00,1.09743,1.09947,1.09689,1.09725,9641,2,0
2023-11-29 16:00:00,1.09726,1.09907,1.096,1.09758,11403,1,0
2023-11-29 20:00:00,1.09759,1.09947,1.09681,1.09686,4267,0,0
2023-11-30 00:00:00,1.0969,1.09837,1.09655,1.09695,3637,0,0
2023-11-30 04:00:00,1.09695,1.09777,1.09651,1.09721,4487,0,0
2023-11-30 08:00:00,1.09721,1.09817,1.092,1.0924800000000001,11001,0,0
2023-11-30 12:00:00,1.09249,1.09495,1.0909,1.09158,11834,0,0
2023-11-30 16:00:00,1.09157,1.09224,1.08883,1.08902,18509,0,0
2023-11-30 20:00:00,1.08902,1.09,1.08793,1.08866,6679,0,0
2023-12-01 00:00:00,1.08845,1.09103,1.08764,1.09069,4124,0,0
2023-12-01 04:00:00,1.09069,1.09128,1.08982,1.09111,4010,0,0
2023-12-01 08:00:00,1.09109,1.09121,1.0886,1.08979,9790,0,0
2023-12-01 12:00:00,1.08979,1.09038,1.08664,1.08676,10193,0,0
2023-12-01 16:00:00,1.08674,1.08854,1.08289,1.08817,19023,0,0
2023-12-01 20:00:00,1.0882,1.08929,1.087,1.08823,7903,0,0
2023-12-04 00:00:00,1.08738,1.08944,1.08669,1.08734,7369,0,0
2023-12-04 04:00:00,1.08729,1.08859,1.08683,1.08693,5062,0,0
2023-12-04 08:00:00,1.08694,1.08808,1.08498,1.08747,10302,0,0
2023-12-04 12:00:00,1.08746,1.08789,1.08534,1.08547,9529,0,0
2023-12-04 16:00:00,1.08546,1.08551,1.0804,1.08257,14755,0,0
2023-12-04 20:00:00,1.08259,1.08366,1.08151,1.08351,5448,0,0
2023-12-05 00:00:00,1.08353,1.08463,1.08244,1.08392,4162,0,0
2023-12-05 04:00:00,1.08393,1.08474,1.08349,1.08473,4302,0,0
2023-12-05 08:00:00,1.08474,1.08474,1.08042,1.08322,10272,0,0
2023-12-05 12:00:00,1.08318,1.08397,1.08124,1.08285,10503,0,0
2023-12-05 16:00:00,1.08287,1.08388,1.07821,1.07919,17697,0,0
2023-12-05 20:00:00,1.0792,1.07985,1.07782,1.07956,6122,0,0
2023-12-06 00:00:00,1.07957,1.07986,1.07843,1.0792,3718,0,0
2023-12-06 04:00:00,1.0792,1.08017,1.07881,1.08012,4325,0,0
2023-12-06 08:00:00,1.08012,1.08013,1.07751,1.07913,9182,0,0
2023-12-06 12:00:00,1.07913,1.07999,1.07724,1.0798,11151,0,0
2023-12-06 16:00:00,1.0798,1.08048,1.07807,1.07815,13140,0,0
2023-12-06 20:00:00,1.07814,1.07843,1.07587,1.07636,5564,0,0
2023-12-07 00:00:00,1.07628,1.07722,1.07603,1.07673,3885,0,0
2023-12-07 04:00:00,1.07673,1.07709,1.07571,1.07616,4417,0,0
2023-12-07 08:00:00,1.07617,1.07847,1.07552,1.07795,11447,0,0
2023-12-07 12:00:00,1.07797,1.07979,1.07593,1.07903,13238,0,0
2023-12-07 16:00:00,1.07902,1.08175,1.07672,1.08138,16270,0,0
2023-12-07 20:00:00,1.08134,1.08138,1.07901,1.07934,6917,0,0
2023-12-08 00:00:00,1.0792,1.08006,1.07853,1.07882,5871,0,0
2023-12-08 04:00:00,1.07881,1.07956,1.07824,1.07839,5242,0,0
2023-12-08 08:00:00,1.07839,1.07911,1.07724,1.07768,10060,0,0
2023-12-08 12:00:00,1.07766,1.07897,1.07235,1.0747,12516,0,0
2023-12-08 16:00:00,1.07471,1.07859,1.07305,1.07561,16206,0,0
2023-12-08 20:00:00,1.07564,1.07666,1.07529,1.07573,5353,0,0
2023-12-11 00:00:00,1.07583,1.07739,1.07541,1.07676,4683,0,0
2023-12-11 04:00:00,1.07676,1.07682,1.0761,1.0768,3436,0,0
2023-12-11 08:00:00,1.07678,1.0771,1.07515,1.07669,8385,0,0
2023-12-11 12:00:00,1.07667,1.07789,1.07525,1.07637,9088,0,0
2023-12-11 16:00:00,1.07637,1.07638,1.07415,1.07441,10944,0,0
2023-12-11 20:00:00,1.0744,1.07697,1.07428,1.07642,5662,0,0
2023-12-12 00:00:00,1.07643,1.07695,1.07548,1.07648,3112,0,0
2023-12-12 04:00:00,1.07647,1.07708,1.07612,1.07691,3536,0,0
2023-12-12 08:00:00,1.07692,1.07977,1.07685,1.07936,7953,0,0
2023-12-12 12:00:00,1.07936,1.08282,1.07735,1.07769,11784,0,0
2023-12-12 16:00:00,1.07766,1.08004,1.07672,1.07881,13545,0,0
2023-12-12 20:00:00,1.07881,1.0799,1.07869,1.07938,6053,0,0
2023-12-13 00:00:00,1.0794,1.07997,1.07896,1.07934,2969,0,0
2023-12-13 04:00:00,1.07935,1.0794,1.0784,1.079,3282,0,0
2023-12-13 08:00:00,1.07901,1.07928,1.07803,1.07876,8341,0,0
2023-12-13 12:00:00,1.07873,1.08037,1.07732,1.08006,9447,0,0
2023-12-13 16:00:00,1.08004,1.08092,1.07827,1.07841,10616,0,0
2023-12-13 20:00:00,1.07839,1.08966,1.07801,1.08741,16981,0,0
2023-12-14 00:00:00,1.0873599999999999,1.08983,1.0866,1.08965,6390,0,0
2023-12-14 04:00:00,1.08965,1.09154,1.0893,1.08938,6408,0,0
2023-12-14 08:00:00,1.08938,1.0913,1.088,1.09043,13366,0,0
2023-12-14 12:00:00,1.0904,1.09514,1.08983,1.0944,16262,0,0
2023-12-14 16:00:00,1.09432,1.10092,1.0936,1.1005,18659,0,0
2023-12-14 20:00:00,1.10049,1.10059,1.09798,1.09917,8075,0,0
2023-12-15 00:00:00,1.09918,1.09962,1.0977,1.09846,4950,0,0
2023-12-15 04:00:00,1.09847,1.10039,1.09837,1.09843,5584,0,0
2023-12-15 08:00:00,1.09844,1.09992,1.09463,1.09604,12253,0,0
2023-12-15 12:00:00,1.09605,1.09696,1.0904,1.09162,50159,0,0
2023-12-15 16:00:00,1.09163,1.09286,1.0901399999999999,1.09102,75822,0,0
2023-12-15 20:00:00,1.09102,1.09109,1.08885,1.08939,41691,1,0
2023-12-18 00:00:00,1.08968,1.0901399999999999,1.08918,1.08974,15779,1,0
2023-12-18 04:00:00,1.08974,1.09158,1.0897000000000001,1.09152,14988,0,0
2023-12-18 08:00:00,1.09152,1.093,1.09115,1.09196,34393,0,0
2023-12-18 12:00:00,1.09196,1.0929,1.09071,1.09216,38394,0,0
2023-12-18 16:00:00,1.09215,1.09312,1.09106,1.09275,49531,0,0
2023-12-18 20:00:00,1.09274,1.0928,1.09128,1.09228,23671,0,0
2023-12-19 00:00:00,1.09235,1.0926,1.09108,1.09187,16459,1,0
2023-12-19 04:00:00,1.09187,1.09292,1.09149,1.09281,21301,1,0
2023-12-19 08:00:00,1.09281,1.09495,1.09229,1.09414,39179,0,0
2023-12-19 12:00:00,1.09414,1.09741,1.09305,1.09622,43178,0,0
2023-12-19 16:00:00,1.09622,1.09876,1.09589,1.09749,56584,0,0
2023-12-19 20:00:00,1.09749,1.09804,1.09692,1.09798,22295,0,0
2023-12-20 00:00:00,1.09803,1.09833,1.09678,1.09698,12962,1,0
2023-12-20 04:00:00,1.09697,1.09727,1.09642,1.09648,13160,1,0
2023-12-20 08:00:00,1.09649,1.09714,1.09508,1.09644,39413,0,0
2023-12-20 12:00:00,1.09644,1.09653,1.09337,1.09605,42051,0,0
2023-12-20 16:00:00,1.09605,1.09759,1.09494,1.09579,58642,0,0
2023-12-20 20:00:00,1.09578,1.09639,1.0929,1.09397,38961,1,0
2023-12-21 00:00:00,1.09382,1.09536,1.09348,1.09524,15869,1,0
2023-12-21 04:00:00,1.09524,1.0956,1.0945,1.09546,13278,1,0
2023-12-21 08:00:00,1.09546,1.09549,1.09352,1.09438,29238,0,0
2023-12-21 12:00:00,1.09438,1.1002399999999999,1.09399,1.09912,51323,0,0
2023-12-21 16:00:00,1.09912,1.1001400000000001,1.09753,1.09862,73141,0,0
2023-12-21 20:00:00,1.09861,1.10121,1.09783,1.10098,34122,1,0
2023-12-22 00:00:00,1.10101,1.10126,1.09838,1.0998,13257,1,0
2023-12-22 04:00:00,1.0998,1.1005,1.09955,1.09968,14753,1,0
2023-12-22 08:00:00,1.09968,1.10135,1.09937,1.10043,31652,0,0
2023-12-22 12:00:00,1.10043,1.1038000000000001,1.10015,1.1029,48804,0,0
2023-12-22 16:00:00,1.1029,1.10405,1.09999,1.10155,64578,0,0
2023-12-22 20:00:00,1.10155,1.10193,1.10019,1.10132,25661,1,0
2023-12-25 00:00:00,1.10119,1.10162,1.10119,1.10135,624,24,0
2023-12-26 00:00:00,1.10028,1.10231,1.09998,1.10221,7476,0,0
2023-12-26 04:00:00,1.10221,1.10289,1.10196,1.10266,9188,0,0
2023-12-26 08:00:00,1.10266,1.1026799999999999,1.10097,1.10143,11519,0,0
2023-12-26 12:00:00,1.10144,1.10247,1.10084,1.10177,18190,0,0
2023-12-26 16:00:00,1.10178,1.10376,1.10138,1.1035,31790,0,0
2023-12-26 20:00:00,1.1035,1.10451,1.10339,1.10415,19080,0,0
2023-12-27 00:00:00,1.10414,1.10442,1.10317,1.10361,9076,0,0
2023-12-27 04:00:00,1.10361,1.1044,1.10284,1.10434,12707,0,0
2023-12-27 08:00:00,1.10435,1.10549,1.10366,1.10544,22865,0,0
2023-12-27 12:00:00,1.10544,1.10741,1.10483,1.10707,29243,0,0
2023-12-27 16:00:00,1.10707,1.11229,1.10686,1.11053,61766,0,0
2023-12-27 20:00:00,1.11053,1.11141,1.10987,1.11043,28141,0,0
2023-12-28 00:00:00,1.1105,1.11221,1.10972,1.11218,10872,0,0
2023-12-28 04:00:00,1.11218,1.11224,1.11083,1.11094,14458,0,0
